subID,behav_amph,amph_high,amph_low,amph_highLow,amph_arousal_highLow,amph_valence_highLow
700,2.69139042018119,-0.0151282119205298,0.0508387380191693,-0.0659669499396991,-0.000189836952652189,1.0128871484514e-05
701,2.42701943586713,0.00931309523809525,0.025060143769968,-0.0157470485318728,-0.00072256063090056,6.37147379727514e-05
702,3.76600781823728,0.00297751322751323,0.00429441786283891,-0.00131690463532569,-0.00100900842331392,-0.000246704166431115
703,4.50205269868043,0.00240013227513228,0.0169608626198083,-0.014560730344676,-0.000424101136299395,0.000170228673186726
705,1.38307740158447,-0.00107437252311757,0.0194469696969697,-0.0205213422200873,-0.000703815455399852,0.000463962182103831
706,3.06136326005045,-0.0653464332892999,0.0884543650793651,-0.153800798368665,-0.00115738611049231,0.000350678046335487
707,3.91217374065807,-0.0139685601056803,0.0114853968253968,-0.0254539569310772,-0.000369195533526398,0.000185170695032301
709,2.72812492706342,0.0103274470899471,0.0103469696969697,-1.95226070226154e-05,-0.000944738255412968,-0.000203235061337554
711,3.66662926100552,0.00594219576719578,-0.00350996810207336,0.00945216386926914,-0.000466699643846458,0.000124293346147323
712,4.47218515634912,-0.00952523178807946,0.0173917731629393,-0.0269170049510188,-0.000612056959772161,0.00021824421502314
713,4.07187103129554,-0.00500165125495375,0.0595657894736842,-0.064567440728638,-0.00019350110115165,2.65889548177141e-05
715,3.59402493351518,-0.00325574636723911,0.0234198564593301,-0.0266756028265692,-3.39477338719855e-05,0.00026550239167333
718,3.36566144086295,0.0222165343915344,-0.0226814992025518,0.0448980335940862,-0.00052819690202951,0.000152792696025779
719,2.75912173490186,0.0150040343915344,0.00159555555555552,0.0134084788359789,-0.000283843229670777,0.000267666820968172
720,3.27667463673005,0.00364986772486772,0.0174029365079365,-0.0137530687830688,-0.000306741573033708,0.000467896870484928
721,3.79077877918838,0.0157924042272126,-0.00737468253968251,0.0231670867668952,-0.000207413956337714,0.000111107707730007
722,3.10702058399796,-0.0286416776750331,0.03506528,-0.0637069576750331,-0.000332196562835661,0.000251147605856747
724,3.86024377389371,-0.00139167767503303,0.0219901913875598,-0.0233818690625928,-0.000594373606026175,-0.000139461908569345
725,3.55394071757631,-0.0189219947159841,0.0245122807017544,-0.0434342754177385,-0.000366268288235212,0.000172688633590035
727,2.88425503557352,0.00776607142857143,0.0152688498402556,-0.00750277841168414,-8.40918084685403e-06,-0.000226638023630505
729,4.29160361417237,-0.0197258916776751,0.0325514285714286,-0.0522773202491036,-0.000239826520383159,-5.7283080864335e-05
730,2.30841107345772,-0.00986618229854689,0.0469280701754386,-0.0567942524739855,-0.000423285499866739,0.000192363478236474
734,2.30841107345772,0.00696816380449141,0.0179329365079365,-0.0109647727034451,-0.00092289485408777,-0.000285832033860548
736,-0.754736431080691,0.0221186261558785,-0.024399601275917,0.0465182274317955,-0.000680353210172678,8.7960274376131e-05
738,4.37617077061472,0.0102889774236388,0.00074410339256866,0.0095448740310701,-0.000722857839761249,-0.000100202307162534
741,2.91333891411104,0.00300620871862616,-0.000726111111111111,0.00373231982973727,-0.00044364279349521,0.000238562319002005
742,2.05547683681391,-0.0101614569536424,0.0295131621187801,-0.0396746190724225,-0.000159541437098255,-2.47130394857668e-05
749,2.82674900862112,-0.0364170409511228,0.0370494444444445,-0.0734664853955673,-0.000537100412118512,0.000522311483626643
750,2.89495348333699,0.00690257936507935,0.0146009615384615,-0.00769838217338216,-0.000661186187255251,4.30815236739052e-05
751,4.29160361417237,-0.0243352513227513,0.0433895534290271,-0.0677248047517784,-0.000430728136129798,0.000141043869071174
752,3.19863349439351,-0.00317126816380449,0.01956456,-0.0227358281638045,-0.000452305104867432,0.000401156085702979
755,4.2155509970765,-0.0431536327608983,0.0797525518341308,-0.122906184595029,-0.0006130581155578,0.000297469455315687
757,2.45425119183984,-0.0622799207397623,0.0914215311004785,-0.153701451840241,-0.000157168707654758,0.000360902804079171
759,5.18746198952949,0.0306191545574636,0.00999232,0.0206268345574636,-0.000559606252473288,0.000119020295098649
763,4.37617077061472,0.0105984808454425,2.03349282296567e-05,0.0105781459172129,-0.000518758854802284,0.000805789111924701
764,4.90331130210335,-0.0112165562913907,0.00386038338658147,-0.0150769396779722,-0.000417307226771093,-0.00011178070487718
767,2.18843089275403,0.0173414569536424,-0.0191614217252396,0.036502878678882,-0.00067017016731933,0.000266672837308651
768,2.77647555971523,-0.0140435846560846,0.02855824,-0.0426018246560847,-0.000551636881452474,-0.00014360697757209
769,2.36229842241537,-0.00867019867549667,0.0468125,-0.0554826986754967,-6.78790748393018e-05,0.000173245236455464
770,3.63513615339945,-0.0143252645502645,0.025160303514377,-0.0394855680646416,-0.000426748261631523,0.000112167166035389
800,2.39875839468486,-0.0193725231175694,0.0337592503987241,-0.0531317735162935,-0.000277018894920675,-0.000482793979435818
801,1.85878023737364,0.0096632450331126,0.0308885416666667,-0.0212252966335541,-0.000306773702938476,-4.83098025711664e-05
802,-0.754736431080691,0.0261191545574637,0.01929,0.0068291545574637,-0.000367555413232345,0.000198739975495656
804,4.58445760495739,0.00981104497354496,0.0280001602564103,-0.0181891152828653,-5.51555713777144e-05,0.000372971164115343
805,3.19863349439351,-0.00979220607661822,0.04116688,-0.0509590860766182,-0.000556088529594663,0.000201695969246424
806,4.2155509970765,-0.0235901585204755,0.0280658692185008,-0.0516560277389763,-0.00016904571532775,0.00121548766289329
807,3.27667463673005,-0.00531993377483444,0.0175586538461539,-0.0228785876209883,-0.000357574322773186,-8.56476698806244e-05
808,2.192964705241,-0.0174240422721268,0.0271657894736842,-0.044589831745811,-0.000668073615845362,0.0011620292050667
809,3.64161351469864,0.0312687417218543,-0.0131874203821656,0.0444561621040199,-0.000642523602238679,0.00107277686697948
810,4.47218515634912,0.00449055482166446,0.0315808612440191,-0.0270903064223547,-0.000516573384393104,0.000159553367279665
811,4.29160361417237,0.00232135278514589,0.0142332535885168,-0.0119119008033709,-0.000499407618369526,0.000304844428622286
813,3.76600781823728,-0.0326182298546896,0.0738464114832536,-0.106464641337943,-0.0013952110423768,-0.000305575895299415
814,4.72178528155726,-0.00665278145695364,0.0176489583333334,-0.024301739790287,-0.000400264862940548,-9.53193307226771e-05
815,3.6172143772254,-0.00221761589403973,-0.000100320512820507,-0.00211729538121923,-0.000409776744719926,-0.000181307392102847
816,3.0834907862368,0.0147311507936508,0.0115179487179487,0.00321320207570207,-0.000888387326450695,7.49077963688145e-05
817,2.99259185702231,-0.0445632760898283,0.0902494444444445,-0.134812720534273,-0.000123965526843395,0.000386696647360214
